Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
5824207,12/16/19,1200,12,77th Street,1258,57,F,B,23,Moving Traffic Violations,F,20001(A)VC,HIT AND RUN CAUSING INJURY/DEATH,7600 S  BROADWAY,
5824146,12/16/19,900,13,Newton,1309,28,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALMEDA                       ST,
5824103,12/16/19,1045,20,Olympic,2029,29,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3100    WILSHIRE                     BL,
5824458,12/16/19,1630,8,West LA,842,32,M,W,5,Burglary,F,459PC,BURGLARY,1400    ARMACOST                     AV,
5824181,12/16/19,1200,1,Central,155,20,F,H,10,Fraud/Embezzlement,F,503PC,EMBEZZLEMENT >$400,200 E  6TH                          ST,
5824319,12/16/19,1455,18,Southeast,1802,27,M,H,16,Narcotic Drug Laws,M,11360(A)2HS,SALE/OFFER TO SELL/TRANSPORT MARIJUANA,8700 S  BROADWAY,
5824476,12/16/19,2350,5,Harbor,525,28,M,H,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,D                            ST,LAGOON
5823927,12/16/19,200,12,77th Street,1241,58,F,B,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",6400    BRYNHURST                    AV,
5824436,12/16/19,2030,5,Harbor,504,24,M,H,8,Other Assaults,F,69PC,OBSTRUCT/RESIST EXECUTIVE OFFICER,1600 W  206TH                        ST,
5823997,12/16/19,450,2,Rampart,299,32,M,H,11,Receive Stolen Property,F,496(A)PC,RECEIVING KNOWN STOLEN PROPERTY >$950,14TH                         ST,OAK                          ST
5824199,12/16/19,1050,18,Southeast,1822,49,M,H,24,Miscellaneous Other Violations,F,451(D)PC,ARSON OF PROPERTY,MAIN,101ST
5824388,12/16/19,1800,5,Harbor,562,37,M,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",900 S  PATTON                       AV,
5824183,12/16/19,900,13,Newton,1309,24,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA                      ST,
5824198,12/16/19,1315,13,Newton,1361,20,M,H,3,Robbery,F,211PC,ROBBERY,VERNON                       AV,MAIN                         ST
5824259,12/16/19,1230,3,Southwest,374,43,M,B,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,39TH                         ST,2ND                          AV
5824149,12/16/19,925,9,Van Nuys,952,31,M,B,4,Aggravated Assault,F,245(A)(2)PC,ADW W/FIREARM,5500    KESTER                       AV,
190624634,12/16/19,2115,6,Hollywood,679,24,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SANTA MONICA                 BL,KINGSLEY                     AV
5823883,12/16/19,53,14,Pacific,1494,32,F,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,300    WORLD WAY,
5824328,12/16/19,1700,9,Van Nuys,904,22,M,H,9,Forgery/Counterfeit,F,470APC,FORGERY/COUNTERFEIT DRIVER'S LIC/ID CARD,14900    RAYMER                       ST,
5823972,12/16/19,100,9,Van Nuys,915,23,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,6800    KATHERINE                    AV,
5823657,12/16/19,5,6,Hollywood,676,26,M,H,10,Fraud/Embezzlement,F,530.5(C)2PC,USE OTHERS ID W/INTENT DEFRAUD:W/PRIORS,GOWER,MELROSE                      AV
5824468,12/16/19,2250,2,Rampart,245,24,M,B,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",600 S  CORONADO                     ST,
5824413,12/16/19,1915,1,Central,121,38,M,B,24,Miscellaneous Other Violations,F,236PC,FALSE IMPRISONMENT,900 W  TEMPLE                       ST,
5824166,12/16/19,900,13,Newton,1309,21,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA                      ST,
5823979,12/16/19,600,18,Southeast,1806,30,M,H,24,Miscellaneous Other Violations,F,594(A)PC,VANDALISM,700 E  90TH                         ST,
5824244,12/16/19,1300,7,Wilshire,738,21,M,B,4,Aggravated Assault,F,243(D)PC,BATTERY W/GBI,300 S  LAS PALMAS                   AV,
5824124,12/16/19,900,13,Newton,1309,19,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA                      ST,
190129731,12/17/19,1200,1,Central,152,72,M,H,,,M,640(B)(1)PC,,5TH,HILL
191425792,12/17/19,1215,14,Pacific,1431,27,F,W,,,I,56.1110B,,200    VENICE                       WY,
190223797,12/17/19,2200,2,Rampart,246,25,M,H,,,I,42.11.1LAMC,,600 S  ALVARADO                     ST,
190129733,12/17/19,1230,1,Central,152,36,M,B,,,M,640(B)(1)PC,,5TH,HILL
191425791,12/17/19,1350,14,Pacific,1431,44,M,B,,,I,41.18ALAMC,,CANAL                        ST,GRAND CANAL
190223796,12/17/19,1105,2,Rampart,246,23,M,W,,,I,42.11.1LAMC,,600 S  ALVARADO                     ST,
190326685,12/17/19,1945,3,Southwest,396,48,M,W,,,I,41.27(C)LAM,,40TH                         PL,VERMONT                      AV
190129840,12/17/19,2055,1,Central,154,32,M,B,,,I,41.18DLAMC,,6TH,MAIN
190921368,12/17/19,1645,9,Van Nuys,905,23,M,B,,,M,11377 H&S,,WYANDOTTE                    ST,VAN NUYS                     BL
191425790,12/17/19,1330,14,Pacific,1431,55,M,B,,,I,41.18ALAMC,,MILDRED                      AV,PACIFIC                      AV
191425793,12/17/19,1540,14,Pacific,1411,50,M,W,,,I,63.44B24LAM,,OCEAN FRONT                  WK,CLUBHOUSE
190326889,12/17/19,150,3,Southwest,305,50,M,B,,,I,25620B&P,,ADAMS                        BL,LA BREA                      AV
190129839,12/17/19,1145,1,Central,123,31,M,W,,,I,63.44D4LAMC,,1ST,SPRING
190921367,12/17/19,1645,9,Van Nuys,905,40,M,W,,,M,11377 H&S,,WYANDOTTE                    ST,VAN NUYS                     BL
191425788,12/17/19,1258,14,Pacific,1412,59,M,B,,,I,63.44B24LAM,,WAVE CREST,OCEAN FRONT                  WK
190129841,12/17/19,1250,1,Central,154,36,M,B,,,I,41.18DLAMC,,7TH,MAIN
191324263,12/17/19,130,13,Newton,1321,23,M,H,,,M,374(A)PC,,MAIN,WASHINGTON
5824772,12/17/19,1050,2,Rampart,245,51,M,W,22,Driving Under Influence,M,23152(E)VC,DUI .04 OR MORE BAC PASS FOR HIRE,ALVARADO,6TH
190129867,12/17/19,1150,1,Central,158,40,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH,MAPLE
190326799,12/17/19,845,3,Southwest,311,34,M,H,24,Miscellaneous Other Violations,M,41.38LAMC,MISC OFFENSES,BLACKWELDER                  ST,COCHRAN                      AV
190721061,12/17/19,1730,7,Wilshire,722,43,M,H,6,Larceny,M,459.5PC,SHOPLIFTING,8400 W  3RD                          ST,
190819746,12/17/19,1600,8,West LA,891,55,M,W,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,CENTINELA                    AV,PICO                         BL
190921370,12/17/19,1740,9,Van Nuys,905,36,M,W,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,VALERIO                      ST,VAN NUYS                     BL
190921380,12/17/19,1045,9,Van Nuys,901,50,F,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,KESTER                       ST,RAYMER                       ST
190921381,12/17/19,950,9,Van Nuys,901,36,F,W,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,KESWICK                      AV,LULL                         ST
190921382,12/17/19,1040,9,Van Nuys,901,27,M,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,KESTER                       ST,RAYMER                       ST
190921383,12/17/19,2250,9,Van Nuys,914,45,M,B,13,Prostitution/Allied,M,647(B)(2)PC,ENGAGE/SOLICIT SEX FOR MONEY/ETC,VOSE                         ST,SEPULVEDA                    BL
190921477,12/17/19,205,9,Van Nuys,904,50,M,W,13,Prostitution/Allied,M,647(B)(2)PC,ENGAGE/SOLICIT SEX FOR MONEY/ETC,WYANDOTTE,SEPULVEDA
191120955,12/17/19,1240,11,Northeast,1117,57,M,W,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,CASPAR,MERTON
191120977,12/17/19,1000,11,Northeast,1128,49,F,W,24,Miscellaneous Other Violations,M,56.11LAMC,LEAVING PERSONAL PROP ON SIDEWALK,6300 N  FIGUEROA                     ST,
191120981,12/17/19,950,11,Northeast,1128,44,M,H,24,Miscellaneous Other Violations,M,56.11LAMC,LEAVING PERSONAL PROP ON SIDEWALK,6300 N  FIGUEROA                     ST,
191324262,12/17/19,1400,13,Newton,1307,37,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,AGATHA,TOWNE
191425794,12/17/19,1557,14,Pacific,1411,32,M,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,ROSE,OCEAN FRONT                  WK
192119959,12/17/19,1340,21,Topanga,2144,31,M,W,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,22700    VICTORY                      BL,
190129868,12/17/19,1210,1,Central,156,49,M,B,24,Miscellaneous Other Violations,M,56.11(10)BL,REFUSE TO TAKE DOWN TENT BTWN 0600 2100,5TH,MAPLE
190326684,12/17/19,1650,3,Southwest,399,41,M,W,18,Drunkeness,M,41.27DLAMC,POSS ALCH BEV ON POSTED PREM,WESTERN                      AV,VERNON                       AV
191200920,12/17/19,1415,12,77th Street,1253,27,M,H,24,Miscellaneous Other Violations,M,104.15A1LAM,EMP/CONT/AGNT/VOL UNLIC COM'L CANNABIS ACT,7800 S  WESTERN                      AV,
191200922,12/17/19,1340,12,77th Street,1253,23,M,H,24,Miscellaneous Other Violations,M,104.15A1LAM,EMP/CONT/AGNT/VOL UNLIC COM'L CANNABIS ACT,7800 S  WESTERN                      AV,
191200924,12/17/19,1400,12,77th Street,1253,26,M,B,24,Miscellaneous Other Violations,M,104.15A1LAM,EMP/CONT/AGNT/VOL UNLIC COM'L CANNABIS ACT,7800 S  WESTERN                      AV,
191200925,12/17/19,1340,12,77th Street,1253,24,M,B,24,Miscellaneous Other Violations,M,104.15A1LAM,EMP/CONT/AGNT/VOL UNLIC COM'L CANNABIS ACT,7800 S  WESTERN                      AV,
191200926,12/17/19,1400,12,77th Street,1253,18,F,B,24,Miscellaneous Other Violations,M,104.15A1LAM,EMP/CONT/AGNT/VOL UNLIC COM'L CANNABIS ACT,7800 S  WESTERN                      AV,
191200927,12/17/19,1400,12,77th Street,1253,23,F,H,24,Miscellaneous Other Violations,M,104.15A1LAM,EMP/CONT/AGNT/VOL UNLIC COM'L CANNABIS ACT,7800 S  WESTERN                      AV,
191200928,12/17/19,1415,12,77th Street,1253,21,F,H,24,Miscellaneous Other Violations,M,104.15A1LAM,EMP/CONT/AGNT/VOL UNLIC COM'L CANNABIS ACT,7800 S  WESTERN                      AV,
5825457,12/17/19,2045,18,Southeast,1802,24,M,B,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,200 W  88TH                         ST,
5825081,12/17/19,1440,2,Rampart,291,28,F,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,HOOVER,ALVARADO
5824689,12/17/19,430,17,Devonshire,1758,27,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,10200    SWINTON                      AV,
5824629,12/17/19,610,6,Hollywood,636,33,M,W,5,Burglary,F,459PCCOM,COMMERCIAL BURGLARY,FRANKLIN,LAS PALMAS
5824905,12/17/19,1150,1,Central,185,43,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,1200 S  MAIN                         ST,
5825399,12/17/19,1800,3,Southwest,328,32,F,B,5,Burglary,F,459PC,BURGLARY,3300 S  FIGUEROA                     ST,
5825483,12/17/19,2210,12,77th Street,1215,17,M,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",57TH,BUDLONG
5824715,12/17/19,810,3,Southwest,379,14,M,B,3,Robbery,F,211PC,ROBBERY,40TH,VERMONT
5824924,12/17/19,1350,9,Van Nuys,941,19,F,H,10,Fraud/Embezzlement,F,504BPC,EMBEZZLEMT OF PROP PROCEED BY DEBTOR>$400,5700    SEPULVEDA                    BL,
5824791,12/17/19,935,13,Newton,1309,22,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA                      ST,
5824560,12/17/19,5,20,Olympic,2058,29,F,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,900 S  WESTMORELAND                 AV,
5825172,12/17/19,1700,4,Hollenbeck,466,21,F,H,6,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,2800    MICHIGAN                     AV,
5825013,12/17/19,1615,6,Hollywood,636,21,M,B,3,Robbery,F,211PC,ROBBERY,HOLLYWOOD,CHEROKEE
5825037,12/17/19,1550,12,77th Street,1249,20,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,66TH                         ST,FIGUEROA                     ST
5824830,12/17/19,935,13,Newton,1309,19,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA                      ST,
5824921,12/17/19,1315,5,Harbor,525,30,M,H,6,Larceny,M,490PC,PETTY THEFT,400    MARINE                       AV,
201304505,12/17/19,231,13,Newton,1371,23,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BROADWAY,53RD                         ST
5824692,12/17/19,412,7,Wilshire,701,28,M,B,5,Burglary,F,459PC,BURGLARY,900 N  LA CIENEGA                   BL,
5825089,12/17/19,1400,4,Hollenbeck,437,55,M,H,12,Weapon (carry/poss),F,30305(A)1PC,ILLEGAL POSSESSION OF AMMUNITION,4500    YELLOWSTONE                  ST,
5825445,12/17/19,2115,13,Newton,1361,36,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,45TH                         ST,GRAND
5824863,12/17/19,1210,3,Southwest,362,30,M,B,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,4600    MARTIN LUTHER KI             BL,
5824631,12/17/19,600,17,Devonshire,1759,39,M,W,14,Sex (except rape/prst),F,288(A)PC,LEWD/LASCIVIOUS ACTS W/CHILD < 14 YRS,15800    TUBA                         ST,
5825165,12/17/19,2030,13,Newton,1351,38,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,100 W  41ST                         PL,
5824838,12/17/19,935,13,Newton,1309,19,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALMEDA                       AV,
5824712,12/17/19,940,20,Olympic,2019,42,M,B,16,Narcotic Drug Laws,F,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,200 S  JUANITA                      AV,
5825471,12/17/19,2300,18,Southeast,1823,45,F,B,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,200 E  102ND                        ST,
5824996,12/17/19,1330,19,Mission,1911,19,M,H,10,Fraud/Embezzlement,F,A518PC,ATTEMPT - EXTORTION - DEFINED,15800    MONTE                        ST,
201304506,12/17/19,245,13,Newton,1371,30,F,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BROADWAY,53RD                         ST
5825111,12/17/19,1700,3,Southwest,336,49,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,35TH,WESTERN
5824788,12/17/19,935,13,Newton,1309,28,M,B,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA,
5824557,12/17/19,17,14,Pacific,1494,22,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,700    WORLD                        WY,
5825056,12/17/19,1530,13,Newton,1313,48,M,B,16,Narcotic Drug Laws,F,11370.1AHS,POSS C/SUB WHILE ARMED W/LOADED FIREARM,SAN PEDRO,18TH                         ST
5824787,12/17/19,935,13,Newton,1309,25,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA                      ST,
5825059,12/17/19,1350,1,Central,138,56,M,H,14,Sex (except rape/prst),F,314.1PC,"INDECENT EXPOSURE,ILL ENTRY OCCUPY DWELLG",300 E  2ND                          ST,
5825450,12/17/19,2315,6,Hollywood,646,30,M,W,3,Robbery,F,211PC,ROBBERY,1300    MACCADDEN,
5824681,12/17/19,600,17,Devonshire,1759,5,F,H,,,O,300(D)WIC,,15800    TUBA                         ST,
5825150,12/17/19,1745,4,Hollenbeck,466,23,M,H,6,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,SAVANNA,MICHIGAN
5824673,12/17/19,600,17,Devonshire,1759,12,F,H,,,O,300(J)WIC,,15800    TUBA                         ST,
191120957,12/17/19,1245,11,Northeast,1128,51,F,H,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,GARVANZA,AVENUE 64
5825377,12/17/19,1830,15,N Hollywood,1527,22,F,H,6,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,11000    VICTORY                      BL,
5824985,12/17/19,1218,4,Hollenbeck,424,41,M,H,4,Aggravated Assault,F,245(A)(2)PC,ADW W/FIREARM,3500    VALLEY                       BL,
5824851,12/17/19,1230,12,77th Street,1258,57,M,W,14,Sex (except rape/prst),F,290.013APC,SEX REGS FAIL TO REPORT ADDRESS CHANGE,7600 S  BROADWAY,
201304507,12/17/19,250,13,Newton,1371,25,F,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BROADWAY                     BL,53RD                         ST
5824816,12/17/19,935,13,Newton,1309,22,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 S  ALAMEDA,
5824554,12/17/19,210,5,Harbor,519,39,M,H,6,Larceny,F,459PCAUTO,BURGLARY FROM VEHICLE,1400    COIL                         AV,
5824913,12/17/19,1325,1,Central,156,30,M,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,SAN JULIAN,6TH
5825469,12/17/19,1550,16,Foothill,1687,18,M,H,3,Robbery,F,211PC,ROBBERY,11000    ARMINTA                      ST,
5825443,12/17/19,2030,8,West LA,859,23,M,H,6,Larceny,F,A487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,8700 W  PICO                         BL,
5824627,12/17/19,615,17,Devonshire,1759,38,F,H,4,Aggravated Assault,F,273A(A)PC,CRUEL TO CHILD LIKELY TO PROD GBI/DEATH,15800    TUBA                         ST,
5824900,12/17/19,1230,5,Harbor,529,51,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,F                            ST,AVALON
5824738,12/17/19,940,15,N Hollywood,1505,37,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,11600    SHERMAN                      WY,
5825027,12/17/19,1530,13,Newton,1313,60,M,B,16,Narcotic Drug Laws,F,11379(A)HS,TRANSPORT/SELL CONTROLLED SUBSTANCE,17TH,SAN PEDRO
5825071,12/17/19,1440,2,Rampart,291,34,M,B,7,Vehicle Theft,F,666.5(A)PC,VEHICLE THEFT W/PRIOR FELONY VC10851/GTA,ALVARADO,HOOVER
5824940,12/17/19,1330,1,Central,119,35,M,H,8,Other Assaults,F,69PC,OBSTRUCT/RESIST EXECUTIVE OFFICER,800 N  ALAMEDA                      ST,
5824682,12/17/19,600,2,Rampart,279,24,M,H,5,Burglary,F,459PC,BURGLARY,900 S  UNION                        AV,
5825128,12/17/19,1915,1,Central,138,31,M,B,3,Robbery,F,211PC,ROBBERY,3RD                          ST,SAN PEDRO
5824618,12/17/19,440,12,77th Street,1255,20,M,H,5,Burglary,F,A459PC,ATTEMPT - BURGLARY,7700 S  NORMANDIE                    AV,
5825033,12/17/19,1550,16,Foothill,1653,15,M,H,4,Aggravated Assault,F,A187(A)PC,ATTEMPT - MURDER,OSBORNE                      BL,HADDON                       AV
5825023,12/17/19,1330,19,Mission,1911,31,M,H,10,Fraud/Embezzlement,F,A518PC,ATTEMPT - EXTORTION - DEFINED,15800    MONTE                        ST,
201304508,12/17/19,200,13,Newton,1343,32,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,AVALON                       BL,MARTIN LUTHER KI             BL
5825173,12/17/19,1830,1,Central,176,44,M,B,24,Miscellaneous Other Violations,F,1551.1PC,FUGITIVE FROM JUSTICE WARRANTLESS ARR,700    MAPLE                        AV,
5824819,12/17/19,1050,2,Rampart,249,14,M,H,3,Robbery,F,211PC,ROBBERY,300 S  LUCAS                        AV,
5824805,12/17/19,1010,12,77th Street,1245,36,M,B,24,Miscellaneous Other Violations,F,236.1(C)PC,HUMAN TRAFFICKING - VICTIM UNDER 18 YRS,FLORENCE,VERMONT
5824537,12/17/19,130,20,Olympic,2073,37,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WESTERN,14TH
190820225,12/17/19,1115,8,West LA,851,61,M,B,24,Miscellaneous Other Violations,M,56.11LAMC,LEAVING PERSONAL PROP ON SIDEWALK,OHIO,WELLESLEY                    AV
190921343,12/17/19,100,9,Van Nuys,901,53,M,B,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,COVELLO                      ST,ZOMBAR
5825668,12/18/19,630,14,Pacific,1409,56,M,W,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",3700 S  DURANGO                      AV,
191425766,12/18/19,1530,14,Pacific,1494,27,F,W,,,M,21810.P.C,,400    WORLD                        WY,
190223807,12/18/19,2225,2,Rampart,246,36,M,B,,,I,640B3PC,,600 S  ALVARADO                     ST,
191522106,12/18/19,250,15,N Hollywood,1504,21,F,H,,,I,11364A,,SHERMAN                      WY,LANKERSHIM
5825873,12/18/19,1200,5,Harbor,515,13,F,H,8,Other Assaults,M,242PC,BATTERY,1700    GULF                         AV,
190129569,12/18/19,2315,1,Central,119,31,M,W,11,Receive Stolen Property,M,496PC,RECEIVE/ETC KNOWN STOLEN PROPERTY,800 N  ALAMEDA                      ST,
190129570,12/18/19,2359,1,Central,119,31,M,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,800 N  ALAMEDA                      ST,
190129659,12/18/19,2000,1,Central,124,40,M,H,8,Other Assaults,M,243(A)PC,BATTERY ON PERSON,200 N  MAIN                         ST,
190129863,12/18/19,950,1,Central,158,68,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,7TH,KOHLER
190129864,12/18/19,1240,1,Central,158,62,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,5TH,SAN PEDRO
190819896,12/18/19,1925,8,West LA,853,67,M,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,SANTA MONICA                 BL,PURDUE                       AV
190921448,12/18/19,5,9,Van Nuys,901,25,M,H,13,Prostitution/Allied,M,647(B)(2)PC,ENGAGE/SOLICIT SEX FOR MONEY/ETC,COHASSET                     ST,SEPULVEDA                    BL
190921641,12/18/19,920,9,Van Nuys,904,27,F,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
190921644,12/18/19,1010,9,Van Nuys,904,31,M,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
190921645,12/18/19,910,9,Van Nuys,904,30,F,B,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
190921646,12/18/19,935,9,Van Nuys,904,23,M,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
190921647,12/18/19,930,9,Van Nuys,904,25,F,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
190921648,12/18/19,915,9,Van Nuys,904,53,M,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
190921649,12/18/19,920,9,Van Nuys,904,43,F,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
190921650,12/18/19,935,9,Van Nuys,904,36,M,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,7700    KESTER                       AV,
191825422,12/18/19,1445,18,Southeast,1822,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,101ST,FIGUEROA
192120024,12/18/19,1815,21,Topanga,2189,25,M,W,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,PENFIELD                     AV,VENTURA                      BL
192120050,12/18/19,1200,21,Topanga,2189,27,M,W,24,Miscellaneous Other Violations,M,602(K)PC,TRESPASSING LANDS UNDER CULTIVATION,20000    VENTURA                      BL,
192120051,12/18/19,1200,21,Topanga,2189,42,M,B,24,Miscellaneous Other Violations,M,602(K)PC,TRESPASSING LANDS UNDER CULTIVATION,20000    VENTURA                      BL,
192120052,12/18/19,1200,21,Topanga,2189,25,M,W,24,Miscellaneous Other Violations,M,602(K)PC,TRESPASSING LANDS UNDER CULTIVATION,20000    VENTURA                      BL,
192120053,12/18/19,1200,21,Topanga,2189,38,F,W,24,Miscellaneous Other Violations,M,602(K)PC,TRESPASSING LANDS UNDER CULTIVATION,20000    VENTURA                      BL,
192120061,12/18/19,1815,21,Topanga,2189,22,M,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,VENTURA                      BL,PENFIELD                     AV
192120063,12/18/19,1815,21,Topanga,2189,31,M,B,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,VENTURA                      BL,PENFIELD                     AV
192120263,12/18/19,100,21,Topanga,2136,25,M,H,24,Miscellaneous Other Violations,M,41.45(C)LAM,ILLEGAL POSSESSION OF SHOPPING CART****,SHERMAN                      WY,REMMET                       AV
190326791,12/18/19,1400,3,Southwest,396,36,M,B,18,Drunkeness,I,41.27DLAMC,POSS ALCH BEV ON POSTED PREM,43RD                         ST,HOOVER
190921425,12/18/19,420,9,Van Nuys,904,33,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,SEPULVEDA                    BL,SATICOY                      ST
